South Florida,4.66,.339,.307,.502,54.7,47.5,8.3,9.5,.479,17.8,33.8,.207
Southeast Missouri State,-7.91,.434,.399,.531,52.3,60.1,9.8,7.3,.496,19.2,26.9,.288
Southeastern Louisiana,-6.66,.434,.409,.483,49.3,47.6,8.8,8.2,.440,19.5,32.1,.286
Southern California,5.26,.400,.319,.547,55.6,51.0,6.5,15.1,.520,15.2,36.6,.262
SIU Edwardsville,-6.57,.333,.349,.530,50.3,54.2,9.2,15.3,.502,20.8,29.5,.222
Southern Illinois,-0.76,.334,.395,.568,47.0,55.9,9.4,6.8,.540,16.2,18.1,.235
Southern Methodist,4.37,.305,.367,.553,51.7,57.7,8.7,13.0,.524,16.9,29.9,.220
Southern Mississippi,-4.26,.269,.309,.514,52.2,47.7,7.8,5.9,.488,18.3,26.3,.183
Southern Utah,-5.16,.413,.432,.561,55.0,51.4,9.1,6.7,.523,14.9,31.9,.298
Southern,-9.97,.374,.302,.516,52.5,55.9,8.9,7.2,.481,19.9,27.4,.254
St. Bonaventure,3.05,.308,.273,.520,53.4,57.8,9.6,11.2,.488,14.9,35.2,.217
St. Francis (NY),-4.25,.309,.292,.513,48.6,50.2,11.2,10.4,.480,15.1,29.1,.216
St. John's (NY),7.19,.277,.318,.537,48.5,57.0,13.1,12.1,.506,14.8,29.3,.203
Stanford,7.31,.417,.307,.555,51.8,49.3,10.0,9.7,.511,19.2,28.0,.307
Stephen F. Austin,-8.61,.421,.262,.597,55.9,54.3,11.6,10.0,.572,19.3,36.9,.288
Stetson,-0.80,.265,.432,.518,49.7,56.0,10.6,8.3,.491,16.6,28.8,.185
Stony Brook,-5.27,.346,.333,.508,52.4,53.5,8.0,14.4,.479,17.8,30.8,.224
Syracuse,6.58,.293,.405,.551,49.2,60.2,12.1,14.2,.511,14.1,27.9,.234
Tarleton State,-0.64,.400,.287,.537,46.3,51.7,12.7,10.7,.498,15.5,21.1,.282
Temple,7.54,.404,.401,.497,49.6,64.5,6.0,4.7,.456,17.7,25.1,.273
Tennessee-Martin,-4.67,.306,.342,.489,47.5,52.3,10.5,9.2,.447,17.7,30.5,.227
Tennessee State,-7.70,.341,.353,.493,47.3,45.3,9.8,9.0,.462,19.6,26.2,.222
Tennessee Tech,-1.02,.282,.435,.511,48.7,54.6,9.1,6.2,.485,21.0,26.0,.190
Tennessee,6.88,.382,.320,.541,52.2,60.3,10.8,14.7,.502,14.8,31.2,.275
Texas A&M-Corpus Christi,-4.00,.374,.362,.511,47.7,59.5,8.6,8.8,.478,21.0,24.0,.246
Texas A&M,3.97,.384,.413,.523,51.1,54.2,10.5,6.5,.479,20.2,31.9,.278
Texas-Arlington,-2.91,.274,.401,.520,49.8,52.7,11.3,11.3,.487,14.9,29.2,.202
Texas Christian,6.96,.314,.360,.540,50.8,55.0,8.8,9.6,.519,17.8,28.6,.200
Texas-El Paso,0.65,.284,.364,.521,49.1,46.4,8.9,7.0,.487,13.4,24.3,.210
Texas-Rio Grande Valley,-7.57,.441,.361,.503,50.9,64.5,12.6,10.7,.468,16.4,34.3,.282
Texas-San Antonio,-0.68,.261,.390,.513,50.0,48.0,8.1,8.9,.480,14.1,29.1,.194
Texas Southern,-3.26,.345,.258,.504,53.0,47.5,9.9,11.8,.472,18.6,32.0,.229
Texas State,-6.72,.268,.262,.537,52.2,53.7,10.3,10.5,.516,18.1,30.3,.178
Texas Tech,4.64,.417,.325,.534,52.9,48.6,10.3,12.7,.488,13.6,35.4,.303
Texas,9.42,.341,.419,.558,53.2,47.6,8.6,10.2,.532,16.5,31.8,.232
Toledo,-0.42,.283,.449,.578,51.3,58.7,8.4,6.7,.547,14.0,32.2,.219
Towson,-0.40,.311,.300,.500,52.5,39.8,6.9,8.2,.458,16.0,35.8,.231
Troy,-1.85,.364,.367,.492,52.0,47.9,8.8,10.0,.450,18.5,29.5,.255
Tulane,0.40,.338,.428,.489,47.3,55.6,10.7,10.2,.434,14.1,24.2,.266
Tulsa,6.87,.345,.384,.528,48.3,55.4,9.5,5.9,.501,17.6,27.2,.229
UCLA,5.85,.363,.325,.555,54.4,55.7,8.0,7.8,.515,14.0,32.3,.271
Utah State,-1.83,.312,.328,.542,57.6,59.6,10.1,15.1,.511,16.9,35.7,.224
Utah Valley,-1.30,.414,.282,.567,54.9,65.2,6.9,12.5,.546,18.6,30.3,.266
Utah,5.32,.280,.338,.549,48.8,59.7,9.3,8.7,.515,16.2,26.0,.213
Valparaiso,0.40,.308,.409,.511,46.5,54.8,10.1,9.9,.473,16.5,21.4,.225
Vanderbilt,3.25,.312,.466,.550,51.8,54.2,8.7,6.5,.513,17.2,31.2,.236
Vermont,-7.84,.345,.415,.578,54.8,58.5,8.0,7.8,.539,17.2,28.9,.268
Villanova,7.91,.297,.448,.569,51.9,56.3,6.8,4.4,.536,11.7,28.2,.227
Virginia Commonwealth,3.39,.347,.356,.554,50.1,53.2,14.5,15.8,.514,19.1,29.1,.262
VMI,0.47,.283,.467,.595,51.4,56.4,7.8,8.7,.563,16.4,23.7,.224
Virginia Tech,7.56,.347,.425,.550,53.1,53.8,6.7,11.0,.518,15.2,29.3,.245
Virginia,7.54,.217,.420,.602,52.6,53.4,8.4,12.1,.575,12.9,22.5,.178
Wagner,-2.11,.277,.319,.494,52.0,48.6,11.0,9.4,.472,15.7,33.9,.175
Wake Forest,7.29,.302,.453,.545,50.2,50.6,11.1,5.8,.510,18.3,26.8,.226
Washington State,3.03,.382,.388,.519,51.4,46.9,8.9,9.1,.483,18.7,29.7,.260
Washington,9.06,.271,.383,.512,43.9,42.0,9.0,9.0,.478,17.3,25.2,.200
Weber State,-5.29,.363,.400,.622,51.0,55.6,10.0,9.6,.590,16.4,22.5,.279
West Virginia,9.55,.362,.319,.519,52.5,52.8,9.8,7.3,.482,14.2,36.2,.254
Western Carolina,-2.41,.358,.418,.559,50.4,50.7,7.0,8.0,.524,17.3,25.1,.260
Western Illinois,-2.25,.304,.354,.498,49.0,45.1,7.2,8.1,.464,13.9,27.7,.212
Western Kentucky,0.48,.370,.302,.552,55.7,49.2,9.2,12.0,.501,17.7,32.0,.297
Western Michigan,1.61,.247,.358,.515,49.0,48.4,5.7,6.7,.494,18.7,23.4,.163
Wichita State,7.98,.383,.392,.504,49.7,52.4,8.7,9.0,.465,13.8,30.7,.262
William & Mary,-2.14,.318,.348,.516,48.6,48.9,7.2,8.3,.474,17.1,29.5,.239
Winthrop,-7.66,.369,.386,.558,55.9,51.7,11.1,8.0,.530,16.5,35.1,.252
Wisconsin,9.70,.296,.395,.549,51.0,54.5,8.3,10.5,.514,12.3,24.2,.226
Wofford,0.50,.271,.514,.583,52.6,52.7,9.5,6.1,.563,16.7,30.3,.188
Wright State,-6.55,.333,.338,.576,56.5,53.6,8.6,8.9,.549,15.7,34.8,.237
Wyoming,-3.67,.350,.490,.564,46.6,54.9,7.4,5.8,.531,14.1,23.1,.253
Xavier,6.03,.281,.372,.566,51.9,63.8,10.1,11.3,.546,15.1,27.4,.190
Yale,,,,,,,,,,,,
Youngstown State,-4.97,.336,.372,.511,51.2,48.1,7.8,4.9,.476,12.3,36.2,.233
