Hofstra,-1.52,.256,.376,.544,49.6,61.2,8.7,9.2,.515,15.5,28.3,.189
Holy Cross,4.87,.351,.333,.556,52.7,49.3,10.2,7.8,.523,16.0,31.4,.252
Houston Baptist,-2.52,.281,.382,.562,53.6,55.7,12.6,8.9,.536,16.6,33.3,.202
Houston,4.21,.440,.379,.465,43.5,51.2,7.4,6.4,.414,19.7,26.7,.297
Howard,-1.18,.303,.411,.556,52.8,62.8,11.2,9.4,.542,10.4,30.6,.189
Idaho State,-9.57,.305,.308,.483,44.2,44.0,11.3,5.6,.452,17.2,24.6,.200
Idaho,-4.40,.344,.377,.580,53.8,50.8,13.1,9.7,.545,14.9,29.9,.258
Illinois-Chicago,-6.03,.349,.262,.512,51.7,44.7,9.0,7.6,.477,12.5,27.4,.239
Illinois State,1.43,.250,.417,.539,50.5,57.6,9.1,6.6,.512,14.6,26.2,.181
Illinois,11.52,.304,.325,.499,43.2,45.7,9.2,9.8,.468,14.7,22.7,.205
Incarnate Word,-7.67,.331,.332,.529,51.8,52.1,9.2,8.6,.504,16.7,29.4,.217
Indiana State,2.75,.289,.385,.548,50.8,54.2,7.7,7.4,.523,19.6,27.3,.201
Indiana,13.02,.343,.370,.522,50.1,46.6,8.2,8.2,.485,15.5,26.8,.244
Iona,-6.86,.482,.360,.523,47.0,54.5,10.9,7.6,.471,17.5,27.8,.343
Iowa State,11.16,.348,.337,.547,55.6,48.4,11.5,9.1,.511,15.5,35.5,.252
Iowa,10.32,.242,.410,.502,47.6,61.8,7.7,7.9,.481,13.9,30.3,.159
Purdue-Fort Wayne,-7.36,.304,.415,.558,50.2,51.0,11.4,7.1,.525,15.2,30.8,.228
IUPUI,-5.72,.338,.347,.562,51.2,47.2,9.3,6.0,.527,17.2,25.1,.248
Jackson State,-10.15,.423,.284,.495,49.6,46.6,10.2,9.2,.445,19.3,28.8,.299
Jacksonville State,-6.07,.248,.414,.504,46.9,52.2,8.5,7.8,.481,14.6,27.6,.165
Jacksonville,-6.71,.264,.394,.529,52.0,50.7,9.1,7.7,.504,18.2,28.9,.183
James Madison,-2.74,.324,.457,.517,49.6,55.2,8.5,8.9,.479,19.4,28.7,.234
Kansas State,9.37,.319,.407,.573,49.7,55.3,12.0,9.2,.543,16.9,27.6,.234
Kansas,10.26,.268,.373,.504,47.5,47.3,8.9,7.1,.469,17.7,26.4,.197
Kennesaw State,-3.19,.337,.324,.543,50.1,40.3,10.1,7.0,.508,16.5,24.1,.243
Kent State,-1.20,.279,.397,.506,45.6,49.6,9.4,6.9,.475,15.8,27.7,.196
Kentucky,12.68,.300,.358,.499,47.8,47.7,9.2,9.3,.460,14.6,30.2,.220
La Salle,4.34,.352,.384,.556,52.1,57.4,10.1,7.9,.518,17.7,29.5,.263
Lafayette,-1.38,.353,.302,.536,51.9,48.2,7.2,8.8,.508,14.2,28.7,.236
Lamar,-5.11,.294,.372,.560,51.7,57.1,9.2,8.1,.540,17.0,28.8,.197
Lehigh,0.24,.349,.337,.562,51.2,50.9,10.1,7.1,.527,15.0,25.7,.257
Liberty,-6.39,.265,.358,.483,47.2,42.4,7.7,7.0,.452,16.3,21.2,.182
Lipscomb,-4.84,.216,.429,.519,50.1,48.4,8.6,9.1,.497,16.1,26.4,.151
Cal State Long Beach,-6.11,.364,.402,.538,53.9,53.5,9.8,7.4,.507,15.1,31.8,.250
Long Island University,-7.19,.268,.347,.527,48.0,53.1,9.3,7.4,.500,18.3,28.0,.189
Longwood,-6.46,.341,.451,.548,50.2,50.3,9.3,10.4,.513,18.4,26.0,.246
Louisiana,-5.52,.279,.311,.519,46.2,52.3,9.7,7.0,.482,14.7,27.1,.212
Louisiana-Monroe,-6.01,.323,.364,.533,55.5,53.1,10.0,8.9,.500,18.2,33.0,.229
Louisiana State,7.56,.280,.454,.521,49.9,51.4,8.1,8.4,.490,16.5,32.9,.200
Louisiana Tech,-1.62,.267,.370,.493,48.2,48.0,8.7,9.1,.461,16.8,23.8,.189
Louisville,9.85,.294,.423,.505,46.1,50.1,9.1,8.4,.480,14.9,26.0,.190
Loyola (IL),0.46,.233,.339,.482,46.0,45.3,7.5,8.8,.454,19.4,20.9,.164
Loyola Marymount,1.11,.329,.354,.532,43.8,54.7,9.8,10.7,.497,15.9,20.3,.236
Loyola (MD),-1.39,.323,.374,.529,47.3,53.1,10.9,7.2,.489,17.3,24.3,.244
Maine,-3.23,.310,.390,.520,53.2,51.4,12.6,7.6,.488,17.9,30.3,.218
Manhattan,-7.25,.461,.327,.519,50.4,56.8,9.0,12.3,.472,19.9,29.2,.321
Marist,-7.79,.315,.419,.503,50.0,54.1,10.1,8.8,.468,16.5,25.5,.221
